Nationalitätszeichen,Unterscheidungszeichen,StadtOderKreis,Herleitung,HerleitungMarkiert,Bundesland.Iso3166-2,Bundesland.Name,Fußnoten,Bemerkung
D,HOG,Kassel,Hofgeismar,HOfGeismar,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,HOH,Haßberge,Hofheim,HOfHeim,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,HOL,Holzminden,Holzminden,HOLzminden,92bf005e-2b97-4d41-a651-9759d3c0b48c,Niedersachsen,,
D,HOM,Saarpfalz-Kreis außer Stadt St. Ingbert (IGB),Homburg,HOMburg,22908860-32b2-4b70-888f-2ccb732bfc59,Saarland,,
D,HOR,Freudenstadt,Horb,HORb,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,HOT,Zwickau,Hohenstein,HOhensTein,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,HP,Bergstraße,Heppenheim,HepPenheim,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,HR,Schwalm-Eder-Kreis,Homberg,HombeRg,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,HRO,Hansestadt Rostock,Hansestadt Rostock,Hansestadt ROstock,8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,,
D,HS,Heinsberg,Heinsberg,HeinSberg,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,HSK,Hochsauerlandkreis,Hochsauerlandkreis,HochSauerlandKreis,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,HST,Hansestadt Stralsund,Hansestadt Stralsund,Hansestadt STralsund,8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,1,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Vorpommern-Rügen"
D,HU,"Hanau, Main-Kinzig-Kreis",Hanau,HanaU,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,"2,2",
D,HV,Stendal,Havelberg,HaVelberg,e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,HVL,Havelland,Havelland,HaVelLand,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,HWI,Hansestadt Wismar,Hansestadt Wismar,Hansestadt WIsmar,8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,,
D,HX,Höxter,Höxter,HöXter,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,HY,Bautzen,Hoyerswerda,HoYerswerda,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,HZ,Harz,Harz,HarZ,e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,HÖS,Erlangen-Höchstadt,Höchstadt,HÖchStadt,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,IGB,Stadt St. Ingbert,Ingbert,InGBert,22908860-32b2-4b70-888f-2ccb732bfc59,Saarland,,
D,IK,Ilm-Kreis,Ilm-Kreis,Ilm-Kreis,fda8e1a5-2ede-465b-a88a-f6a995ff692e,Thüringen,,
D,IL,Ilm-Kreis,Ilmenau,ILmenau,fda8e1a5-2ede-465b-a88a-f6a995ff692e,Thüringen,,
D,ILL,Neu-Ulm,Illertissen,ILLertissen,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,IN,Stadt Ingolstadt,Ingolstadt,INgolstadt,db570744-2875-4814-8782-05fb28e451ec,Bayern,,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Eichstätt"
D,IZ,Steinburg,Itzehoe,ItZehoe,8559927d-c36a-4a30-acb9-9c2bee46dc2f,Schleswig-Holstein,,
D,J,Stadt Jena,Jena,Jena,fda8e1a5-2ede-465b-a88a-f6a995ff692e,Thüringen,,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Saale-Holzland-Kreis"
D,JB,Teltow-Fläming,Jüterbog,JüterBog,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,JE,Wittenberg,Jessen,JEssen,e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,JL,Jerichower Land,Jerichower Land,Jerichower Land,e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,JÜL,Düren,Jülich,JÜLich,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,K,Stadt Köln,Köln,Köln,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,KA,Karlsruhe,Karlsruhe,KArlsruhe,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,1,
D,KB,Waldeck-Frankenberg,Korbach,KorBach,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,KC,Kronach,Kronach,KronaCh,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,KE,Stadt Kempten (Allgäu),Kempten,KEmpten,db570744-2875-4814-8782-05fb28e451ec,Bayern,1,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Oberallgäu"
D,KEH,Kelheim,Kelheim,KElHeim,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,KEL,Ortenaukreis,Kehl,KEhL,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,KEM,"Bayreuth, Tirschenreuth",Kemnath,KEMnath,db570744-2875-4814-8782-05fb28e451ec,Bayern,"3,3",
D,KF,Stadt Kaufbeuren,Kaufbeuren,KauFbeuren,db570744-2875-4814-8782-05fb28e451ec,Bayern,,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Ostallgäu"
D,KG,Bad Kissingen,Kissingen,KissinGen,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,KH,Bad Kreuznach,Kreuznach,KreuznacH,144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,,
D,KI,Kiel,Kiel,KIel,8559927d-c36a-4a30-acb9-9c2bee46dc2f,Schleswig-Holstein,,
D,KIB,Donnersbergkreis,Kirchheimbolanden,KIrchheimBolanden,144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,,
D,KK,Viersen,"Kempen, Krefeld","Kempen, Krefeld",8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,KL,Kaiserslautern,Kaiserslautern,KaisersLautern,144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,,
D,KLE,Kleve,Kleve,KLEve,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,KLZ,Altmarkkreis Salzwedel,Klötze,KLötZe,e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,KM,Bautzen,Kamenz,KaMenz,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,KN,Konstanz,Konstanz,KoNstanz,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,KO,Stadt Koblenz,Koblenz,KOblenz,144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Kreis Mayen-Koblenz"
D,KR,Stadt Krefeld,Krefeld,KRefeld,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,KRU,Günzburg,Krumbach,KRUmbach,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,KS,Kassel,Kassel,KasSel,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,3,
D,KT,Kitzingen,Kitzingen,KiTzingen,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,KU,Kulmbach,Kulmbach,KUlmbach,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,KUS,Kusel,Kusel,KUSel,144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,,
D,KW,Dahme-Spreewald,Königs Wusterhausen,Königs Wusterhausen,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,KY,Ostprignitz-Ruppin,Kyritz,KYritz,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,KYF,Kyffhäuserkreis,Kyffhäuser,KYFfhäuser,fda8e1a5-2ede-465b-a88a-f6a995ff692e,Thüringen,,
D,KÖN,Rhön-Grabfeld,Königshofen,KÖNigshofen,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,KÖT,Anhalt-Bitterfeld,Köthen,KÖThen,e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,KÖZ,Cham,Kötzting,KÖtZting,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,KÜN,Hohenlohekreis,Künzelsau,KÜNzelsau,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,L,Leipzig,Leipzig,Leipzig,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,1,
D,LA,Landshut,Landshut,LAndshut,db570744-2875-4814-8782-05fb28e451ec,Bayern,1,
D,LAN,Dingolfing-Landau,Landau,LANdau,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,LAU,Nürnberger Land,Lauf,LAUf,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,LB,Ludwigsburg,Ludwigsburg,LudwigsBurg,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,LBS,Saale-Orla-Kreis,Lobenstein,LoBenStein,fda8e1a5-2ede-465b-a88a-f6a995ff692e,Thüringen,,
D,LBZ,Ludwigslust-Parchim,Lübz,LüBZ,8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,,
D,LC,Dahme-Spreewald,Luckau,LuCkau,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,LD,Stadt Landau in der Pfalz,Landau,LanDau,144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Kreis Südliche Weinstraße"
D,LDK,Lahn-Dill-Kreis in Wetzlar,Lahn-Dill-Kreis,Lahn-Dill-Kreis,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,LDS,Dahme-Spreewald,Landkreis Dahme-Spreewald,Landkreis Dahme-Spreewald,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,LEO,Böblingen,Leonberg,LEOnberg,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,LER,Leer,Leer,LEeR,92bf005e-2b97-4d41-a651-9759d3c0b48c,Niedersachsen,,
D,LEV,Stadt Leverkusen,Leverkusen,LEVerkusen,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,LF,"Altötting, Berchtesgadener Land, Traunstein",Laufen,LauFen,db570744-2875-4814-8782-05fb28e451ec,Bayern,"3,3,3",
D,LG,Lüneburg,Lüneburg,LüneburG,92bf005e-2b97-4d41-a651-9759d3c0b48c,Niedersachsen,,
D,LH,"Coesfeld, Unna",Lüdinghausen,LüdingHausen,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,"3,3",
D,LI,Lindau (Bodensee),Lindau,LIndau,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,LIB,Elbe-Elster,Liebenwerda,LIeBenwerda,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,LIF,Lichtenfels,Lichtenfels,LIchtenFels,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,LIP,Lippe,Lippe,LIPpe,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,LL,Landsberg am Lech,Landsberg am Lech,Landsberg am Lech,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,LM,Limburg-Weilburg,Limburg,LiMburg,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,LN,Dahme-Spreewald,Lübben,LübbeN,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,LOS,Oder-Spree,Landkreis Oder-Spree,Landkreis Oder-Spree,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,LP,Soest,Lippstadt,LiPpstadt,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,LR,Ortenaukreis,Lahr,LahR,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,LRO,Landkreis Rostock,Landkreis Rostock,Landkreis ROstock,8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,,
D,LSZ,Unstrut-Hainich-Kreis,Langensalza,LangenSalZa,fda8e1a5-2ede-465b-a88a-f6a995ff692e,Thüringen,,
D,LU,Ludwigshafen am Rhein,Ludwigshafen,LUdwigshafen,144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Rheinland-Pfalz-Kreis"
D,LUK,Teltow-Fläming,Luckenwalde,LUcKenwalde,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,LUP,Ludwigslust-Parchim,"Ludwigslust, Parchim","LUdwigslust, Parchim",8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,,
D,LWL,Ludwigslust-Parchim,Ludwigslust,LudWigsLust,8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,,
D,LÖ,Lörrach,Lörrach,LÖrrach,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,LÖB,Görlitz,Löbau,LÖBau,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,LÜN,Unna,Lünen,LÜNen,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,M,München,München,München,db570744-2875-4814-8782-05fb28e451ec,Bayern,1,
D,MA,Stadt Mannheim,Mannheim,MAnnheim,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Rhein-Neckar-Kreis"
D,MAB,Erzgebirgskreis,Marienberg,MArienBerg,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,MAI,"Kelheim, Landshut",Mainburg,MAInburg,db570744-2875-4814-8782-05fb28e451ec,Bayern,"3,3",
D,MAK,Wunsiedel i. Fichtelgebirge,Marktredwitz,MArKtredwitz,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,MAL,Landshut Straubing-Bogen,Mallersdorf,MALlersdorf,db570744-2875-4814-8782-05fb28e451ec,Bayern,"3,3",
D,MB,Miesbach,Miesbach,MiesBach,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,MC,Mecklenburgische Seenplatte,Malchin,MalChin,8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,,
D,MD,Stadt Magdeburg,Magdeburg,MagDeburg,e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,ME,Mettmann,Mettmann,MEttmann,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,MED,Dithmarschen,Meldorf,MElDorf,8559927d-c36a-4a30-acb9-9c2bee46dc2f,Schleswig-Holstein,,
D,MEG,Schwalm-Eder-Kreis,Melsungen,MElsunGen,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,MEI,Meißen,Meißen,MEIßen,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,MEK,Erzgebirgskreis,Mittlerer Erzgebirgskreis,Mittlerer ErzgebirgsKreis,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,MEL,Osnabrück,Melle,MELle,92bf005e-2b97-4d41-a651-9759d3c0b48c,Niedersachsen,,
D,MER,Saalekreis,Merseburg,MERseburg,e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,MET,Rhön-Grabfeld,Mellrichstadt,MEllrichstadT,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,MG,Stadt Mönchengladbach,Mönchengladbach,MönchenGladbach,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,MGH,Main-Tauber-Kreis,Mergentheim,MerGentHeim,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,MGN,Schmalkalden-Meiningen,Meiningen,MeininGeN,fda8e1a5-2ede-465b-a88a-f6a995ff692e,Thüringen,,
D,MH,Stadt Mülheim an der Ruhr,Mülheim,MülHeim,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,MHL,Unstrut-Hainich-Kreis,Mühlhausen,MüHLhausen,fda8e1a5-2ede-465b-a88a-f6a995ff692e,Thüringen,,
D,MI,Minden-Lübbecke,Minden,MInden,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,MIL,Miltenberg,Miltenberg,MILtenberg,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,MK,Märkischer Kreis,Märkischer Kreis,Märkischer Kreis,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,MKK,Main-Kinzig-Kreis,Main-Kinzig-Kreis,Main-Kinzig-Kreis,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,ML,Mansfeld-Südharz,Mansfelder Land,Mansfelder Land,e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,MM,Stadt Memmingen,Memmingen,MemMingen,db570744-2875-4814-8782-05fb28e451ec,Bayern,1,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Unterallgäu"
D,MN,Unterallgäu,Mindelheim,MiNdelheim,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,MO,Wesel,Moers,MOers,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,MOD,Ostallgäu,Marktoberdorf,MarktOberDorf,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,MOL,Märkisch-Oderland,Märkisch-Oderland,Märkisch-OderLand,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,MON,"Aachen, Düren",Monschau,MONschau,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,"3,3",
D,MOS,Neckar-Odenwald-Kreis,Mosbach,MOSbach,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,MQ,Saalekreis,"Merseburg, Querfurt","Merseburg, Querfurt",e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,MR,Marburg-Biedenkopf,Marburg,MaRburg,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,MS,Stadt Münster,Münster,MünSter,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,MSE,Mecklenburgische Seenplatte,Mecklenburgische Seenplatte,Mecklenburgische SEenplatte,8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,,
D,MSH,Mansfeld-Südharz,"Mansfeld, Südharz","Mansfeld, SüdHarz",e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,MSP,Main-Spessart,"Main, Spessart","Main, SPessart",db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,MST,Mecklenburgische Seenplatte,Mecklenburg-Strelitz,Mecklenburg-STrelitz,8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,,
D,MTK,Main-Taunus-Kreis,Main-Taunus-Kreis,Main-Taunus-Kreis,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,,
D,MTL,Leipzig,Muldental,MuldenTaL,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,MUC,Stadt München,München,MUenChen,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,MW,Mittelsachsen,Mittweida,MittWeida,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,MY,Mayen-Koblenz,Mayen,MaYen,144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,,
D,MYK,Mayen-Koblenz,"Mayen, Koblenz","MaYen, Koblenz",144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,,
D,MZ,Mainz,Mainz,MainZ,144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,1,
D,MZG,Merzig-Wadern,Merzig,MerZiG,22908860-32b2-4b70-888f-2ccb732bfc59,Saarland,,
D,MÜ,Mühldorf am Inn,Mühldorf,MÜhldorf,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,MÜB,"Bayreuth, Hof",Münchberg,MÜnchBerg,db570744-2875-4814-8782-05fb28e451ec,Bayern,"3,3",
D,MÜL,Breisgau-Hochschwarzwald,Müllheim,MÜLlheim,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,MÜR,Mecklenburgische Seenplatte,Müritz,MÜRitz,8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,,
D,N,"Nürnberg Stadt, Nürnberger Land",Nürnberg,Nürnberg,db570744-2875-4814-8782-05fb28e451ec,Bayern,"3,3",
D,NAB,"Amberg-Sulzbach, Schwandorf",Nabburg,NABburg,db570744-2875-4814-8782-05fb28e451ec,Bayern,"3,3",
D,NAI,Hof,Naila,NAIla,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,NAU,Havelland,Nauen,NAUen,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,NB,Stadt Neubrandenburg,Neubrandenburg,NeuBrandenburg,8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,1,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Mecklenburg-Strelitz"
D,ND,Neuburg-Schrobenhausen,Neuburg an der Donau,Neuburg an der Donau,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,NDH,Nordhausen,Nordhausen,NorDHausen,fda8e1a5-2ede-465b-a88a-f6a995ff692e,Thüringen,,
D,NE,Rhein-Kreis Neuss,Neuss,NEuss,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,NEA,Neustadt an der Aisch-Bad Winsheim,Neustadt an der Aisch,NEustadt an der Aisch,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,NEB,Burgenlandkreis,Nebra,NEBra,e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,NEC,"Zulassungsstelle Coburg, Zweckverband",Neustadt bei Coburg,NEustadt bei Coburg,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,NEN,Schwandorf,Neunburg,NEuNburg,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,NES,Rhön-Grabfeld,Neustadt an der Saale,NEustadt an der Saale,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,NEU,Breisgau-Hochschwarzwald,Neustadt,NEUstadt,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,NEW,Neustadt an der Waldnaab,Neustadt an der Waldnaab,NEustadt an der Waldnaab,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,NF,Nordfriesland,Nordfriesland,NordFriesland,8559927d-c36a-4a30-acb9-9c2bee46dc2f,Schleswig-Holstein,,
D,NH,Sonneberg,Neuhaus,NeuHaus,fda8e1a5-2ede-465b-a88a-f6a995ff692e,Thüringen,,
D,NI,Nienburg (Weser),Nienburg,NIenburg,92bf005e-2b97-4d41-a651-9759d3c0b48c,Niedersachsen,,
D,NK,Neunkirchen Saar,Neunkirchen,NeunKirchen,22908860-32b2-4b70-888f-2ccb732bfc59,Saarland,,
D,NM,Neumarkt in der Oberpfalz,Neumarkt,NeuMarkt,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,NMB,Burgenlandkreis,Naumburg,NauMBurg,e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,NMS,Neumünster,Neumünster,NeuMünSter,8559927d-c36a-4a30-acb9-9c2bee46dc2f,Schleswig-Holstein,,
D,NOH,Grafschaft Bentheim,Nordhorn,NOrdHorn,92bf005e-2b97-4d41-a651-9759d3c0b48c,Niedersachsen,,
D,NOL,Görlitz,Niederschlesische Oberlausitz,Niederschlesische OberLausitz,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,NOM,Northeim,Northeim,NOrtheiM,92bf005e-2b97-4d41-a651-9759d3c0b48c,Niedersachsen,,
D,NOR,Aurich,Norden,NORden,92bf005e-2b97-4d41-a651-9759d3c0b48c,Niedersachsen,,
D,NP,Ostprignitz-Ruppin,Neuruppin,NeurupPin,83876b48-e588-4d24-a55d-e57bd0a23fe6,Brandenburg,,
D,NR,Neuwied,Neuwied am Rhein,Neuwied am Rhein,144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,,
D,NT,Esslingen,Nürtingen,NürTingen,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
D,NU,Neu-Ulm,Neu-Ulm,Neu-Ulm,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,NVP,Vorpommern-Rügen,Nordvorpommern,NordVorPommern,8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,,
D,NW,Neustadt an der Weinstraße,Neustadt an der Weinstraße,Neustadt an der Weinstraße,144b42c4-7d68-487f-9292-0c6009d8b9ce,Rheinland-Pfalz,,"auslaufend Kreis, Abwicklung: Zulassungsbehörde Bad Dürkheim"
D,NWM,Nordwestmecklenburg,Nordwestmecklenburg,NordWestMecklenburg,8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,,
D,NY,Görlitz,Niesky,NieskY,07d97651-8268-461e-a43c-bd494d3d6c8f,Sachsen,,
D,NZ,Mecklenburgische Seenplatte,Neustrelitz,NeustrelitZ,8e0cd2ee-f394-46be-9cb5-1f1df6941f7b,Mecklenburg-Vorpommern,,
D,NÖ,Donau-Ries,Nördlingen,NÖrdlingen,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,OA,Oberallgäu,Oberallgäu,OberAllgäu,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,OAL,Ostallgäu,Ostallgäu,OstALlgäu,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,OB,Stadt Oberhausen,Oberhausen,OBerhausen,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,OBB,Miltenberg,Obernburg,OBernBurg,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,OBG,Stendal,Osterburg,OsterBurG,e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,OC,Börde,Oschersleben,OsChersleben,e4d7462d-d6fd-48a6-9337-bf0bcb883966,Sachsen-Anhalt,,
D,OCH,Würzburg,Ochsenfurt,OCHsenfurt,db570744-2875-4814-8782-05fb28e451ec,Bayern,,
D,OD,Stormarn,Oldesloe,OlDesloe,8559927d-c36a-4a30-acb9-9c2bee46dc2f,Schleswig-Holstein,,
D,OE,Olpe,Olpe,OlpE,8084bb44-94a4-423f-be8e-a4ad8d229bb1,Nordrhein-Westfalen,,
D,OF,Offenbach am Main,Offenbach,OFfenbach,632d4fda-80d9-40ea-a608-fd0284c10945,Hessen,2,
D,OG,Ortenaukreis,Offenburg,OffenburG,3afe663f-8f23-4325-9ac6-1152875a8528,Baden-Württemberg,,
